companyAlias,employee,first_date,lastParticipationDate,stillExists,churn,comp_short,uid
574c5ade56b6300003009965,340,2016-06-13 00:00:00,2017-03-20 00:00:00,True,0,18,18_340
574c5ade56b6300003009965,341,2016-06-22 00:00:00,2017-01-27 00:00:00,True,0,18,18_341
574c5ade56b6300003009965,342,2016-06-21 00:00:00,2017-03-17 00:00:00,True,0,18,18_342
574c5ade56b6300003009965,344,2016-06-20 00:00:00,2017-03-17 00:00:00,True,0,18,18_344
574c5ade56b6300003009965,345,2016-06-16 00:00:00,2017-03-08 00:00:00,True,0,18,18_345
574c5ade56b6300003009965,349,2016-06-23 00:00:00,2017-03-20 00:00:00,True,0,18,18_349
574c5ade56b6300003009965,351,2016-06-22 00:00:00,2017-03-19 00:00:00,True,0,18,18_351
574c5ade56b6300003009965,352,2016-07-07 00:00:00,2017-03-19 00:00:00,True,0,18,18_352
574c5ade56b6300003009965,354,2016-06-21 00:00:00,2017-03-14 10:51:38,True,0,18,18_354
574c5ade56b6300003009965,356,2016-06-20 00:00:00,2017-01-06 00:00:00,True,0,18,18_356
574c5ade56b6300003009965,359,2016-12-06 00:00:00,2017-03-16 00:00:00,True,0,18,18_359
574c5ade56b6300003009965,360,2016-06-16 00:00:00,2017-03-20 07:36:45,True,0,18,18_360
574c5ade56b6300003009965,361,2016-07-06 00:00:00,2017-03-13 00:00:00,True,0,18,18_361
574c5ade56b6300003009965,370,2016-06-13 00:00:00,2017-03-16 00:00:00,True,0,18,18_370
574c5ade56b6300003009965,371,2016-06-13 00:00:00,2017-03-10 00:00:00,True,0,18,18_371
574c5ade56b6300003009965,373,2016-06-15 00:00:00,2017-03-20 00:00:00,True,0,18,18_373
574c5ade56b6300003009965,375,2016-06-13 00:00:00,2017-03-16 08:44:00,True,0,18,18_375
574c5ade56b6300003009965,376,2016-06-13 00:00:00,2017-03-17 00:00:00,True,0,18,18_376
574c5ade56b6300003009965,379,2016-06-17 00:00:00,2017-01-30 00:00:00,True,0,18,18_379
574c5ade56b6300003009965,380,2016-06-20 00:00:00,2017-03-14 19:24:56,True,0,18,18_380
574c5ade56b6300003009965,382,2016-07-11 00:00:00,2017-03-17 00:00:00,True,0,18,18_382
574c5ade56b6300003009965,383,2016-08-16 00:00:00,2017-03-19 00:00:00,True,0,18,18_383
57908a2622881200033b34d7,1,2016-07-25 00:00:00,2017-03-20 00:00:00,True,0,19,19_1
57908a2622881200033b34d7,2,2016-07-22 00:00:00,2017-02-23 13:01:07,True,0,19,19_2
57908a2622881200033b34d7,3,2016-07-23 00:00:00,2017-03-17 00:00:00,True,0,19,19_3
57908a2622881200033b34d7,8,2016-07-22 00:00:00,2017-03-20 08:16:03,True,0,19,19_8
57908a2622881200033b34d7,9,2016-07-22 00:00:00,2017-03-17 14:09:02,True,0,19,19_9
57908a2622881200033b34d7,79,2016-08-31 00:00:00,2017-03-17 00:00:00,True,0,19,19_79
57ac8b23be7fe30003e656d0,3,2016-09-23 00:00:00,2017-03-17 00:00:00,True,0,20,20_3
57ac8b23be7fe30003e656d0,7,2016-09-28 00:00:00,2017-03-16 00:00:00,True,0,20,20_7
57ac8b23be7fe30003e656d0,13,2016-09-26 00:00:00,2017-03-17 14:55:19,True,0,20,20_13
57ac8b23be7fe30003e656d0,14,2016-11-28 00:00:00,2017-03-16 19:01:39,True,0,20,20_14
57ac8b23be7fe30003e656d0,29,2016-09-30 00:00:00,2017-03-14 18:57:55,True,0,20,20_29
57ac8b23be7fe30003e656d0,30,2016-09-26 00:00:00,2017-03-16 00:00:00,True,0,20,20_30
57ac8b23be7fe30003e656d0,31,2016-09-26 00:00:00,2017-03-05 00:00:00,True,0,20,20_31
57ac8b23be7fe30003e656d0,32,2016-10-04 00:00:00,2017-03-20 00:00:00,True,0,20,20_32
57ac8b23be7fe30003e656d0,33,2016-09-26 00:00:00,2017-03-17 00:00:00,True,0,20,20_33
57ac8b23be7fe30003e656d0,35,2016-09-27 00:00:00,2017-03-20 00:00:00,True,0,20,20_35
57ac8b23be7fe30003e656d0,38,2016-09-26 00:00:00,2017-03-17 07:11:00,True,0,20,20_38
57ac8b23be7fe30003e656d0,46,2016-12-12 00:00:00,2017-03-18 00:00:00,True,0,20,20_46
57ac8b23be7fe30003e656d0,53,2016-09-26 00:00:00,2017-03-20 00:00:00,True,0,20,20_53
57ac8b23be7fe30003e656d0,57,2016-09-26 00:00:00,2017-03-04 12:25:34,True,0,20,20_57
57ac8b23be7fe30003e656d0,60,2016-11-24 00:00:00,2017-03-20 14:18:36,True,0,20,20_60
57ac8b23be7fe30003e656d0,61,2016-09-26 00:00:00,2017-03-20 19:16:54,True,0,20,20_61
57ac8b23be7fe30003e656d0,66,2016-11-08 00:00:00,2017-03-13 19:48:23,True,0,20,20_66
57ac8b23be7fe30003e656d0,69,2016-09-26 00:00:00,2017-03-20 00:00:00,True,0,20,20_69
57ac8b23be7fe30003e656d0,71,2016-09-26 00:00:00,2017-03-03 00:00:00,True,0,20,20_71
57ac8b23be7fe30003e656d0,77,2016-09-26 00:00:00,2017-03-16 13:32:41,True,0,20,20_77
57ac8b23be7fe30003e656d0,82,2016-09-26 00:00:00,2017-03-17 13:51:55,True,0,20,20_82
57ac8b23be7fe30003e656d0,90,2016-09-26 00:00:00,2017-01-20 00:00:00,True,0,20,20_90
57ac8b23be7fe30003e656d0,94,2016-10-01 00:00:00,2017-02-22 00:00:00,True,0,20,20_94
57ac8b23be7fe30003e656d0,95,2016-09-26 00:00:00,2017-03-17 00:00:00,True,0,20,20_95
57ac8b23be7fe30003e656d0,99,2016-09-27 00:00:00,2017-02-20 00:00:00,True,0,20,20_99
57ac8b23be7fe30003e656d0,100,2016-09-26 00:00:00,2017-03-14 00:00:00,True,0,20,20_100
57ac8b23be7fe30003e656d0,103,2016-09-26 00:00:00,2017-03-20 20:20:15,True,0,20,20_103
57ac8b23be7fe30003e656d0,106,2016-09-26 00:00:00,2017-03-18 12:14:48,True,0,20,20_106
57ac8b23be7fe30003e656d0,112,2016-09-26 00:00:00,2017-03-19 00:00:00,True,0,20,20_112
57ac8b23be7fe30003e656d0,126,2016-09-26 00:00:00,2017-03-17 23:20:26,True,0,20,20_126
57ac8b23be7fe30003e656d0,129,2016-09-27 00:00:00,2017-03-20 00:00:00,True,0,20,20_129
57ac8b23be7fe30003e656d0,143,2016-10-07 00:00:00,2017-03-17 14:18:51,True,0,20,20_143
57ac8b23be7fe30003e656d0,144,2016-09-27 00:00:00,2017-03-20 00:00:00,True,0,20,20_144
57ac8b23be7fe30003e656d0,147,2016-09-29 00:00:00,2017-03-20 16:08:09,True,0,20,20_147
57ac8b23be7fe30003e656d0,148,2016-10-04 00:00:00,2017-03-15 13:27:00,True,0,20,20_148
57ac8b23be7fe30003e656d0,151,2016-09-26 00:00:00,2017-03-20 11:43:09,True,0,20,20_151
57ac8b23be7fe30003e656d0,152,2016-09-26 00:00:00,2017-03-16 16:55:47,True,0,20,20_152
57ac8b23be7fe30003e656d0,156,2016-10-13 00:00:00,2017-03-08 00:00:00,True,0,20,20_156
57ac8b23be7fe30003e656d0,157,2016-09-30 00:00:00,2017-02-21 17:07:52,True,0,20,20_157
57ac8b23be7fe30003e656d0,160,2016-09-26 00:00:00,2017-03-17 10:02:26,True,0,20,20_160
57ac8b23be7fe30003e656d0,161,2016-09-26 00:00:00,2017-03-16 13:22:14,True,0,20,20_161
57ac8b23be7fe30003e656d0,165,2016-11-23 00:00:00,2017-03-15 11:26:22,True,0,20,20_165
57ac8b23be7fe30003e656d0,178,2016-10-05 00:00:00,2017-03-19 00:00:00,True,0,20,20_178
57ac8b23be7fe30003e656d0,182,2016-09-26 00:00:00,2017-03-02 17:37:44,True,0,20,20_182
57ac8b23be7fe30003e656d0,184,2016-09-26 00:00:00,2017-03-17 00:00:00,True,0,20,20_184
57ac8b23be7fe30003e656d0,187,2016-10-05 00:00:00,2017-03-15 21:47:42,True,0,20,20_187
57ac8b23be7fe30003e656d0,191,2016-11-10 00:00:00,2017-01-13 00:00:00,True,0,20,20_191
57ac8b23be7fe30003e656d0,197,2016-10-04 00:00:00,2017-03-20 00:00:00,True,0,20,20_197
57ac8b23be7fe30003e656d0,200,2016-10-05 00:00:00,2017-02-02 20:31:05,True,0,20,20_200
57ac8b23be7fe30003e656d0,203,2016-09-26 00:00:00,2017-03-17 00:00:00,True,0,20,20_203
57ac8b23be7fe30003e656d0,210,2016-09-26 00:00:00,2017-03-18 00:00:00,True,0,20,20_210
57ac8b23be7fe30003e656d0,218,2016-09-26 00:00:00,2017-03-20 00:00:00,True,0,20,20_218
57ac8b23be7fe30003e656d0,223,2016-10-27 00:00:00,2017-03-01 00:00:00,True,0,20,20_223
57ac8b23be7fe30003e656d0,225,2016-10-18 00:00:00,2017-03-17 00:00:00,True,0,20,20_225
57ac8b23be7fe30003e656d0,227,2016-09-26 00:00:00,2017-02-10 15:40:44,True,0,20,20_227
57ac8b23be7fe30003e656d0,233,2016-09-26 00:00:00,2017-02-13 00:00:00,True,0,20,20_233
57ac8b23be7fe30003e656d0,235,2016-10-04 00:00:00,2017-03-20 19:28:01,True,0,20,20_235
57ac8b23be7fe30003e656d0,236,2016-11-14 00:00:00,2017-03-06 00:00:00,True,0,20,20_236
57ac8b23be7fe30003e656d0,238,2016-09-27 00:00:00,2017-03-09 00:00:00,True,0,20,20_238
57ac8b23be7fe30003e656d0,239,2016-09-26 00:00:00,2017-03-17 00:00:00,True,0,20,20_239
57ac8b23be7fe30003e656d0,242,2016-09-26 00:00:00,2017-03-08 21:51:27,True,0,20,20_242
57ac8b23be7fe30003e656d0,243,2016-11-11 00:00:00,2017-01-10 00:00:00,True,0,20,20_243
57ac8b23be7fe30003e656d0,248,2016-11-17 00:00:00,2017-03-03 00:00:00,True,0,20,20_248
57ac8b23be7fe30003e656d0,252,2016-09-27 00:00:00,2017-03-07 00:00:00,True,0,20,20_252
57ac8b23be7fe30003e656d0,253,2016-09-26 00:00:00,2017-02-02 00:00:00,True,0,20,20_253
57ac8b23be7fe30003e656d0,254,2016-09-26 00:00:00,2017-03-20 00:00:00,True,0,20,20_254
57ac8b23be7fe30003e656d0,259,2016-09-27 00:00:00,2017-03-16 12:14:18,True,0,20,20_259
57ac8b23be7fe30003e656d0,275,2016-10-13 00:00:00,2017-03-17 00:00:00,True,0,20,20_275
57ac8b23be7fe30003e656d0,281,2016-10-21 00:00:00,2017-03-20 00:00:00,True,0,20,20_281
57ac8b23be7fe30003e656d0,284,2016-10-23 00:00:00,2017-01-25 09:31:06,True,0,20,20_284
57ac8b23be7fe30003e656d0,291,2016-11-24 00:00:00,2017-03-17 00:00:00,True,0,20,20_291
57ac8b23be7fe30003e656d0,293,2016-11-24 00:00:00,2017-03-16 00:00:00,True,0,20,20_293
57ac8b23be7fe30003e656d0,325,2016-12-02 00:00:00,2017-03-14 01:55:56,True,0,20,20_325
57bb2f0b3bae540003a8d453,1,2016-08-23 00:00:00,2017-03-20 18:12:06,True,0,21,21_1
57bb2f0b3bae540003a8d453,3,2016-08-22 00:00:00,2017-03-17 12:31:03,True,0,21,21_3
57bb2f0b3bae540003a8d453,4,2016-10-10 00:00:00,2017-03-20 00:00:00,True,0,21,21_4
57bb2f0b3bae540003a8d453,5,2016-08-22 00:00:00,2017-03-20 18:12:06,True,0,21,21_5
57bb2f0b3bae540003a8d453,6,2016-08-22 00:00:00,2017-03-17 12:31:03,True,0,21,21_6
57bb2f0b3bae540003a8d453,8,2016-10-17 00:00:00,2017-03-20 00:00:00,True,0,21,21_8
57bb2f0b3bae540003a8d453,10,2016-10-03 00:00:00,2017-03-15 00:00:00,True,0,21,21_10
57bb2f0b3bae540003a8d453,11,2016-10-04 00:00:00,2017-02-16 15:06:55,True,0,21,21_11
57bb2f0b3bae540003a8d453,12,2016-10-05 00:00:00,2017-03-20 17:08:05,True,0,21,21_12
57bb2f0b3bae540003a8d453,19,2016-10-10 00:00:00,2017-03-14 17:42:27,True,0,21,21_19
57bb2f0b3bae540003a8d453,21,2016-10-13 00:00:00,2017-03-18 00:32:13,True,0,21,21_21
57bb2f0b3bae540003a8d453,22,2016-10-03 00:00:00,2017-03-17 00:00:00,True,0,21,21_22
57bb2f0b3bae540003a8d453,23,2016-10-03 00:00:00,2017-03-20 00:00:00,True,0,21,21_23
57bb2f0b3bae540003a8d453,25,2016-10-04 00:00:00,2017-03-15 11:53:23,True,0,21,21_25
57bb2f0b3bae540003a8d453,28,2016-10-05 00:00:00,2017-03-20 00:00:00,True,0,21,21_28
57bb2f0b3bae540003a8d453,29,2016-10-06 00:00:00,2017-03-17 00:00:00,True,0,21,21_29
57bb2f0b3bae540003a8d453,30,2016-10-14 00:00:00,2017-02-02 00:00:00,True,0,21,21_30
57bb2f0b3bae540003a8d453,31,2016-10-03 00:00:00,2017-03-20 14:15:03,True,0,21,21_31
57bb2f0b3bae540003a8d453,32,2016-10-11 00:00:00,2017-03-20 18:12:06,True,0,21,21_32
57bb2f0b3bae540003a8d453,34,2016-10-11 00:00:00,2017-03-20 00:00:00,True,0,21,21_34
57bb2f0b3bae540003a8d453,36,2016-10-04 00:00:00,2017-03-02 00:09:14,True,0,21,21_36
57bb2f0b3bae540003a8d453,37,2016-10-21 00:00:00,2017-03-04 01:34:17,True,0,21,21_37
57bb2f0b3bae540003a8d453,38,2016-10-03 00:00:00,2017-03-20 00:00:00,True,0,21,21_38
57bb2f0b3bae540003a8d453,40,2016-10-03 00:00:00,2017-03-18 00:56:36,True,0,21,21_40
57bb2f0b3bae540003a8d453,41,2016-10-03 00:00:00,2017-03-17 00:00:00,True,0,21,21_41
57bb2f0b3bae540003a8d453,43,2016-10-07 00:00:00,2017-03-20 17:08:05,True,0,21,21_43
57bb2f0b3bae540003a8d453,44,2016-10-13 00:00:00,2017-03-20 00:00:00,True,0,21,21_44
57bb2f0b3bae540003a8d453,45,2016-10-03 00:00:00,2017-03-20 17:48:04,True,0,21,21_45
57bb2f0b3bae540003a8d453,49,2016-10-03 00:00:00,2017-03-20 00:00:00,True,0,21,21_49
57bb2f0b3bae540003a8d453,50,2016-10-03 00:00:00,2017-02-06 00:00:00,True,0,21,21_50
57bb2f0b3bae540003a8d453,54,2016-10-03 00:00:00,2017-03-14 00:00:00,True,0,21,21_54
57bb2f0b3bae540003a8d453,58,2016-10-03 00:00:00,2017-03-16 00:00:00,True,0,21,21_58
57bb2f0b3bae540003a8d453,60,2016-10-03 00:00:00,2017-03-17 00:00:00,True,0,21,21_60
57bb2f0b3bae540003a8d453,62,2016-10-03 00:00:00,2017-01-30 00:00:00,True,0,21,21_62
57bb2f0b3bae540003a8d453,63,2016-10-03 00:00:00,2017-03-15 00:00:00,True,0,21,21_63
57bb2f0b3bae540003a8d453,67,2016-10-05 00:00:00,2017-03-20 00:00:00,True,0,21,21_67
57bb2f0b3bae540003a8d453,68,2016-10-05 00:00:00,2017-03-20 00:00:00,True,0,21,21_68
57bb2f0b3bae540003a8d453,80,2016-10-04 00:00:00,2017-03-03 23:30:29,True,0,21,21_80
57bb2f0b3bae540003a8d453,82,2016-10-12 00:00:00,2017-03-20 00:00:00,True,0,21,21_82
57bb2f0b3bae540003a8d453,83,2016-10-05 00:00:00,2017-03-20 00:00:00,True,0,21,21_83
57bb2f0b3bae540003a8d453,84,2016-10-04 00:00:00,2017-03-20 00:00:00,True,0,21,21_84
57bb2f0b3bae540003a8d453,85,2016-10-03 00:00:00,2017-01-18 13:12:40,True,0,21,21_85
57bb2f0b3bae540003a8d453,87,2016-10-31 00:00:00,2017-03-20 00:00:00,True,0,21,21_87
57bb2f0b3bae540003a8d453,91,2016-10-03 00:00:00,2017-03-18 00:40:48,True,0,21,21_91
57bb2f0b3bae540003a8d453,93,2016-10-03 00:00:00,2017-03-15 00:00:00,True,0,21,21_93
57bb2f0b3bae540003a8d453,97,2016-10-03 00:00:00,2017-03-20 18:59:37,True,0,21,21_97
57bb2f0b3bae540003a8d453,99,2016-10-04 00:00:00,2017-03-13 16:37:42,True,0,21,21_99
57bb2f0b3bae540003a8d453,102,2016-10-03 00:00:00,2017-03-20 14:15:03,True,0,21,21_102
57bb2f0b3bae540003a8d453,103,2016-10-21 00:00:00,2017-03-16 00:00:00,True,0,21,21_103
57bb2f0b3bae540003a8d453,105,2016-10-13 00:00:00,2017-03-20 00:00:00,True,0,21,21_105
57bb2f0b3bae540003a8d453,107,2016-10-06 00:00:00,2017-03-20 00:00:00,True,0,21,21_107
57bb2f0b3bae540003a8d453,108,2016-12-14 00:00:00,2017-03-08 16:18:18,True,0,21,21_108
57bb2f0b3bae540003a8d453,111,2016-10-03 00:00:00,2017-03-15 20:27:08,True,0,21,21_111
57bb2f0b3bae540003a8d453,114,2016-10-03 00:00:00,2017-03-16 00:00:00,True,0,21,21_114
57bb2f0b3bae540003a8d453,115,2016-10-10 00:00:00,2017-03-20 18:59:37,True,0,21,21_115
57bb2f0b3bae540003a8d453,118,2016-10-03 00:00:00,2017-03-18 00:00:00,True,0,21,21_118
57bb2f0b3bae540003a8d453,119,2016-12-12 00:00:00,2017-03-17 14:24:52,True,0,21,21_119
57bb2f0b3bae540003a8d453,122,2016-10-03 00:00:00,2017-03-18 13:21:31,True,0,21,21_122
57bb2f0b3bae540003a8d453,125,2016-10-04 00:00:00,2017-03-20 18:59:37,True,0,21,21_125
57bb2f0b3bae540003a8d453,131,2016-10-07 00:00:00,2017-03-02 00:00:00,True,0,21,21_131
57bb2f0b3bae540003a8d453,132,2016-10-10 00:00:00,2017-02-21 15:51:28,True,0,21,21_132
57bb2f0b3bae540003a8d453,136,2016-10-11 00:00:00,2017-02-23 00:00:00,True,0,21,21_136
57bb2f0b3bae540003a8d453,140,2016-10-03 00:00:00,2017-03-17 16:14:47,True,0,21,21_140
57bb2f0b3bae540003a8d453,142,2016-10-10 00:00:00,2017-03-17 12:31:21,True,0,21,21_142
57bb2f0b3bae540003a8d453,150,2016-10-03 00:00:00,2017-03-20 14:15:03,True,0,21,21_150
57bb2f0b3bae540003a8d453,152,2016-10-03 00:00:00,2017-01-11 14:32:12,True,0,21,21_152
57bb2f0b3bae540003a8d453,156,2016-10-03 00:00:00,2017-03-20 14:15:03,True,0,21,21_156
57bb2f0b3bae540003a8d453,158,2016-10-03 00:00:00,2017-03-16 03:42:10,True,0,21,21_158
57bb2f0b3bae540003a8d453,161,2016-10-03 00:00:00,2017-03-06 00:00:00,True,0,21,21_161
57bb2f0b3bae540003a8d453,162,2016-10-05 00:00:00,2017-03-15 00:00:00,True,0,21,21_162
57bb2f0b3bae540003a8d453,163,2016-10-10 00:00:00,2017-03-18 00:00:00,True,0,21,21_163
57bb2f0b3bae540003a8d453,164,2016-10-12 00:00:00,2017-03-20 18:12:06,True,0,21,21_164
57bb2f0b3bae540003a8d453,165,2016-10-17 00:00:00,2017-03-20 18:59:37,True,0,21,21_165
57bb2f0b3bae540003a8d453,166,2016-10-21 00:00:00,2017-03-20 18:12:06,True,0,21,21_166
57bb2f0b3bae540003a8d453,169,2016-11-14 00:00:00,2017-03-13 21:39:04,True,0,21,21_169
57c4aa7dbb8b5c000396fd3b,3,2016-09-19 00:00:00,2017-03-06 10:04:46,True,0,22,22_3
57c4aa7dbb8b5c000396fd3b,5,2016-09-19 00:00:00,2017-03-19 00:00:00,True,0,22,22_5
57c4aa7dbb8b5c000396fd3b,6,2016-09-19 00:00:00,2017-03-17 09:32:41,True,0,22,22_6
57c4aa7dbb8b5c000396fd3b,7,2016-09-19 00:00:00,2017-03-09 00:00:00,True,0,22,22_7
57c4aa7dbb8b5c000396fd3b,8,2016-09-19 00:00:00,2017-03-20 00:00:00,True,0,22,22_8
57c4aa7dbb8b5c000396fd3b,9,2016-09-19 00:00:00,2017-03-16 00:00:00,True,0,22,22_9
57c4aa7dbb8b5c000396fd3b,11,2016-09-19 00:00:00,2017-03-20 16:53:04,True,0,22,22_11
57c4aa7dbb8b5c000396fd3b,12,2016-09-19 00:00:00,2017-03-20 00:00:00,True,0,22,22_12
57c4aa7dbb8b5c000396fd3b,15,2016-09-21 00:00:00,2017-03-17 14:58:44,True,0,22,22_15
57c4aa7dbb8b5c000396fd3b,16,2016-09-19 00:00:00,2017-03-10 17:59:54,True,0,22,22_16
57c4aa7dbb8b5c000396fd3b,17,2016-09-19 00:00:00,2017-03-17 11:00:51,True,0,22,22_17
57c4aa7dbb8b5c000396fd3b,19,2016-09-23 00:00:00,2017-02-13 00:00:00,True,0,22,22_19
57c4aa7dbb8b5c000396fd3b,21,2016-09-19 00:00:00,2017-03-20 00:00:00,True,0,22,22_21
57c4aa7dbb8b5c000396fd3b,22,2016-09-28 00:00:00,2017-03-14 19:18:39,True,0,22,22_22
57c4aa7dbb8b5c000396fd3b,24,2016-09-19 00:00:00,2017-03-20 15:30:34,True,0,22,22_24
57c4aa7dbb8b5c000396fd3b,26,2016-09-21 00:00:00,2017-03-20 00:00:00,True,0,22,22_26
57c4aa7dbb8b5c000396fd3b,28,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,22,22_28
57c4aa7dbb8b5c000396fd3b,30,2016-09-20 00:00:00,2017-03-20 15:30:34,True,0,22,22_30
57c4aa7dbb8b5c000396fd3b,31,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,22,22_31
57c4aa7dbb8b5c000396fd3b,32,2016-09-20 00:00:00,2017-03-16 00:00:00,True,0,22,22_32
57c4aa7dbb8b5c000396fd3b,34,2016-09-20 00:00:00,2017-03-17 00:00:00,True,0,22,22_34
57c4aa7dbb8b5c000396fd3b,35,2016-09-19 00:00:00,2017-02-28 00:00:00,True,0,22,22_35
57c4aa7dbb8b5c000396fd3b,36,2016-09-20 00:00:00,2017-03-20 15:30:34,True,0,22,22_36
57c4aa7dbb8b5c000396fd3b,38,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,22,22_38
57c4aa7dbb8b5c000396fd3b,39,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,22,22_39
57c4aa7dbb8b5c000396fd3b,40,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,22,22_40
57c4aa7dbb8b5c000396fd3b,41,2016-09-19 00:00:00,2017-03-20 16:53:04,True,0,22,22_41
57c4aa7dbb8b5c000396fd3b,42,2016-09-19 00:00:00,2017-02-14 00:00:00,True,0,22,22_42
57c4aa7dbb8b5c000396fd3b,44,2016-09-20 00:00:00,2017-03-17 00:00:00,True,0,22,22_44
57c4aa7dbb8b5c000396fd3b,45,2016-09-20 00:00:00,2017-03-13 00:00:00,True,0,22,22_45
57c4aa7dbb8b5c000396fd3b,46,2016-09-25 00:00:00,2017-03-20 00:00:00,True,0,22,22_46
57d1eb86a22c9d0003dd1f05,1,2016-09-09 00:00:00,2017-03-20 01:55:22,True,0,23,23_1
57d1eb86a22c9d0003dd1f05,2,2016-09-09 00:00:00,2017-03-10 10:25:59,False,1,23,23_2
57d1eb86a22c9d0003dd1f05,2,2016-09-09 00:00:00,2017-03-11 00:00:00,False,1,23,23_2
57d1eb86a22c9d0003dd1f05,4,2016-10-16 00:00:00,2016-12-31 00:00:00,True,0,23,23_4
57d1eb86a22c9d0003dd1f05,6,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,23,23_6
57d1eb86a22c9d0003dd1f05,8,2016-09-19 00:00:00,2017-03-14 00:00:00,True,0,23,23_8
57d1eb86a22c9d0003dd1f05,12,2016-10-26 00:00:00,2017-03-18 00:00:00,True,0,23,23_12
57d1eb86a22c9d0003dd1f05,13,2016-09-19 00:00:00,2017-03-17 05:46:18,True,0,23,23_13
57d1eb86a22c9d0003dd1f05,14,2016-09-19 00:00:00,2017-03-17 00:00:00,True,0,23,23_14
57d1eb86a22c9d0003dd1f05,16,2016-09-21 00:00:00,2017-03-20 01:55:22,True,0,23,23_16
57d1eb86a22c9d0003dd1f05,17,2016-09-19 00:00:00,2017-03-20 01:55:22,True,0,23,23_17
57d1eb86a22c9d0003dd1f05,18,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,23,23_18
57d1eb86a22c9d0003dd1f05,19,2016-09-19 00:00:00,2017-02-21 01:42:30,False,1,23,23_19
57d1eb86a22c9d0003dd1f05,19,2016-09-19 00:00:00,2017-02-23 00:00:00,False,1,23,23_19
57d1eb86a22c9d0003dd1f05,20,2016-09-19 00:00:00,2017-03-16 00:00:00,True,0,23,23_20
57d1eb86a22c9d0003dd1f05,22,2016-09-19 00:00:00,2017-03-16 00:00:00,True,0,23,23_22
57d1eb86a22c9d0003dd1f05,24,2016-09-20 00:00:00,2017-03-16 00:00:00,True,0,23,23_24
57d1eb86a22c9d0003dd1f05,26,2016-09-21 00:00:00,2017-03-07 00:00:00,True,0,23,23_26
57d1eb86a22c9d0003dd1f05,28,2016-09-20 00:00:00,2017-03-20 00:28:58,True,0,23,23_28
57d1eb86a22c9d0003dd1f05,30,2016-09-21 00:00:00,2017-03-15 00:00:00,True,0,23,23_30
57d1eb86a22c9d0003dd1f05,33,2016-09-19 00:00:00,2017-03-09 03:23:18,True,0,23,23_33
57d1eb86a22c9d0003dd1f05,34,2016-09-20 00:00:00,2017-03-18 00:00:00,True,0,23,23_34
57d1eb86a22c9d0003dd1f05,35,2016-09-20 00:00:00,2017-03-20 06:37:39,True,0,23,23_35
57d1eb86a22c9d0003dd1f05,36,2016-09-19 00:00:00,2017-03-20 01:55:22,True,0,23,23_36
57d1eb86a22c9d0003dd1f05,38,2016-09-20 00:00:00,2017-03-15 00:00:00,True,0,23,23_38
57d1eb86a22c9d0003dd1f05,40,2016-09-19 00:00:00,2017-03-20 00:00:00,True,0,23,23_40
57d1eb86a22c9d0003dd1f05,43,2016-09-27 00:00:00,2017-03-20 06:37:39,True,0,23,23_43
57d1eb86a22c9d0003dd1f05,45,2016-09-20 00:00:00,2017-03-20 00:28:58,True,0,23,23_45
57d1eb86a22c9d0003dd1f05,47,2016-09-20 00:00:00,2017-03-20 00:28:58,True,0,23,23_47
57d956302a040a00036a8905,6,2016-10-03 00:00:00,2017-02-07 00:00:00,True,0,24,24_6
57d956302a040a00036a8905,16,2016-11-02 00:00:00,2017-01-15 15:25:03,True,0,24,24_16
57d956302a040a00036a8905,24,2016-10-19 00:00:00,2017-02-20 00:00:00,True,0,24,24_24
57d956302a040a00036a8905,29,2016-11-02 00:00:00,2017-01-19 00:00:00,True,0,24,24_29
57d956302a040a00036a8905,33,2016-10-06 00:00:00,2017-03-20 00:00:00,True,0,24,24_33
57d956302a040a00036a8905,41,2016-10-05 00:00:00,2017-01-31 00:00:00,True,0,24,24_41
57d956302a040a00036a8905,43,2016-10-03 00:00:00,2017-03-20 00:00:00,True,0,24,24_43
57d956302a040a00036a8905,52,2016-10-04 00:00:00,2017-01-17 00:00:00,True,0,24,24_52
57d956302a040a00036a8905,59,2016-11-03 00:00:00,2017-03-14 00:00:00,True,0,24,24_59
57d956302a040a00036a8905,62,2016-10-17 00:00:00,2017-02-05 00:00:00,True,0,24,24_62
57d956302a040a00036a8905,64,2016-11-02 00:00:00,2017-02-22 00:00:00,True,0,24,24_64
57d956302a040a00036a8905,66,2016-11-03 00:00:00,2017-03-20 00:00:00,True,0,24,24_66
57d956302a040a00036a8905,82,2016-11-11 00:00:00,2017-03-03 00:00:00,True,0,24,24_82
57d956302a040a00036a8905,90,2016-10-03 00:00:00,2017-02-10 00:00:00,True,0,24,24_90
57d956302a040a00036a8905,93,2016-10-06 00:00:00,2017-03-15 00:00:00,True,0,24,24_93
57d956302a040a00036a8905,101,2016-11-05 00:00:00,2017-03-16 20:00:50,True,0,24,24_101
57d956302a040a00036a8905,105,2016-10-06 00:00:00,2017-01-16 00:00:00,True,0,24,24_105
57d956302a040a00036a8905,114,2016-10-07 00:00:00,2017-01-13 00:00:00,True,0,24,24_114
