,employee,companyAlias,commentId,comment,likes,dislikes,commentDate,uid,comid
21171,67,54e52607e4b01191dc064966,54ec9fc1e4b0a8ef706f73d5,*****************************************************************,14.0,0.0,2015-02-24 15:57:47,4_67,4
21189,66,54e52607e4b01191dc064966,585d817611dc30000406be13,*************,4.0,0.0,2016-12-23 19:56:29,4_66,4
21193,66,54e52607e4b01191dc064966,58130a62c3de2c0003be07fc,**********************************************************************************************,10.0,1.0,2016-10-28 08:20:15,4_66,4
21194,66,54e52607e4b01191dc064966,5811996e5638020003a52cc4,********,6.0,0.0,2016-10-27 06:07:04,4_66,4
21195,66,54e52607e4b01191dc064966,5803e423a478730003b71d5a,********************,0.0,0.0,2016-10-16 20:33:07,4_66,4
21196,66,54e52607e4b01191dc064966,5801d0f0f4478e00038f7a37,***************************************************************************************************************************,18.0,1.0,2016-10-15 06:46:04,4_66,4
21634,291,57dd2d6a4018d9000339ca43,5872658fd47fef0004533f43,******************************************************************************************************************,12.0,0.0,2017-01-08 16:12:32,26_291,26
21636,127,57dd2d6a4018d9000339ca43,58716eead47fef0004533f2b,*********,1.0,0.0,2017-01-07 22:42:01,26_127,26
21637,72,57dd2d6a4018d9000339ca43,586ff643bef60000042b73b2,*************,1.0,0.0,2017-01-06 19:55:40,26_72,26
21638,144,57dd2d6a4018d9000339ca43,586ea9ac96fba800044fd83b,*********************************************,3.0,0.0,2017-01-05 20:15:37,26_144,26
21640,232,57dd2d6a4018d9000339ca43,586c3000bfcc120004bd063b,***********************************************************************************************************************************************************************************************,8.0,2.0,2017-01-03 21:56:18,26_232,26
21641,246,57dd2d6a4018d9000339ca43,586bf40fbfcc120004bd0626,*******************************************************************************************************************************************************************************************************************************************************************************,11.0,0.0,2017-01-03 18:49:46,26_246,26
21642,41,57dd2d6a4018d9000339ca43,586b97ba327a0000042e0258,*********************************************************************************************************,13.0,0.0,2017-01-03 12:20:58,26_41,26
21643,45,57dd2d6a4018d9000339ca43,5868ea1b894e7700040355bc,**************************,3.0,0.0,2017-01-01 11:37:53,26_45,26
21644,185,57dd2d6a4018d9000339ca43,58681201894e7700040355a2,**************************************,5.0,0.0,2016-12-31 20:14:54,26_185,26
21646,144,57dd2d6a4018d9000339ca43,5867f4fd894e770004035598,*******************,5.0,0.0,2016-12-31 18:11:55,26_144,26
21648,72,57dd2d6a4018d9000339ca43,5867d03a894e77000403558c,*******************,7.0,0.0,2016-12-31 15:35:06,26_72,26
21649,45,57dd2d6a4018d9000339ca43,5867cba4894e770004035589,*****************************************************************************************,11.0,0.0,2016-12-31 15:15:09,26_45,26
21650,253,57dd2d6a4018d9000339ca43,5867c324894e770004035588,*************,6.0,0.0,2016-12-31 14:39:17,26_253,26
21651,41,57dd2d6a4018d9000339ca43,5867ac54a2d57c0004f02db7,***************,6.0,1.0,2016-12-31 13:00:31,26_41,26
21652,161,57dd2d6a4018d9000339ca43,5867a884c22d2c00043d968f,*************************,7.0,0.0,2016-12-31 12:45:46,26_161,26
21653,114,57dd2d6a4018d9000339ca43,58678ea2cdca02000432f50e,***************************************************,6.0,0.0,2016-12-31 10:54:53,26_114,26
21655,211,57dd2d6a4018d9000339ca43,5866d6f61337d30004e77f65,************************************************************************************************************************,32.0,0.0,2016-12-30 21:50:57,26_211,26
21656,72,57dd2d6a4018d9000339ca43,5866ccf71337d30004e77f63,***************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,31.0,0.0,2016-12-30 21:04:08,26_72,26
21658,92,57dd2d6a4018d9000339ca43,5866be931337d30004e77f5c,********************************************************************************************************************,13.0,0.0,2016-12-30 20:06:13,26_92,26
21662,276,57dd2d6a4018d9000339ca43,5864394fe12dfb00048af799,******************************************************,11.0,0.0,2016-12-28 22:11:59,26_276,26
21663,144,57dd2d6a4018d9000339ca43,58641ef95de454000437bf47,*****************************************************************,9.0,0.0,2016-12-28 20:21:02,26_144,26
21665,92,57dd2d6a4018d9000339ca43,5862b7241bb5600004a141e5,*******************************************************************************************,25.0,0.0,2016-12-27 18:45:58,26_92,26
21666,161,57dd2d6a4018d9000339ca43,586257821bb5600004a141be,******************************************************************************,9.0,0.0,2016-12-27 11:58:02,26_161,26
21667,139,57dd2d6a4018d9000339ca43,586257141bb5600004a141bd,****************************************************,8.0,19.0,2016-12-27 11:55:05,26_139,26
21669,291,57dd2d6a4018d9000339ca43,5861634d6f67cd0004b61b0f,***********************************************************************************************************************************************************************************************************************************************,8.0,1.0,2016-12-26 18:33:37,26_291,26
21671,288,57dd2d6a4018d9000339ca43,58612b836f67cd0004b61aff,**************************************************************,12.0,0.0,2016-12-26 14:39:20,26_288,26
21672,114,57dd2d6a4018d9000339ca43,58606a336f67cd0004b61adf,*************************************************************************************,7.0,0.0,2016-12-26 00:53:11,26_114,26
21673,41,57dd2d6a4018d9000339ca43,585fb9e79ed03d00041b40e4,******************,5.0,0.0,2016-12-25 12:21:35,26_41,26
21674,92,57dd2d6a4018d9000339ca43,585ecc023f7d270004bb4737,*****************************,7.0,0.0,2016-12-24 19:26:39,26_92,26
21676,210,57dd2d6a4018d9000339ca43,585ebae83f7d270004bb4732,***************************,6.0,0.0,2016-12-24 18:13:41,26_210,26
21678,29,57dd2d6a4018d9000339ca43,585e63393f7d270004bb4714,****************************************,11.0,0.0,2016-12-24 11:58:58,26_29,26
21679,161,57dd2d6a4018d9000339ca43,585e5ab93f7d270004bb4712,*************************,9.0,0.0,2016-12-24 11:23:08,26_161,26
21680,80,57dd2d6a4018d9000339ca43,585e553e3f7d270004bb470f,**************************************************************************************************************,14.0,0.0,2016-12-24 10:59:49,26_80,26
21681,266,57dd2d6a4018d9000339ca43,585e443e3f7d270004bb4707,****************************************************************************************************************************************************************************************************,19.0,1.0,2016-12-24 09:43:44,26_266,26
21684,92,57dd2d6a4018d9000339ca43,585d717a11dc30000406be07,********************************************************************************************************************************,8.0,1.0,2016-12-23 18:46:17,26_92,26
21685,82,57dd2d6a4018d9000339ca43,585d5ffa11dc30000406bdf5,***************************************************************,6.0,0.0,2016-12-23 17:32:52,26_82,26
21686,45,57dd2d6a4018d9000339ca43,585d2da011dc30000406bdda,*************************************************,7.0,0.0,2016-12-23 13:58:41,26_45,26
21687,72,57dd2d6a4018d9000339ca43,585d249311dc30000406bdd0,***************************************************************************************************************************************************,7.0,0.0,2016-12-23 13:19:01,26_72,26
21690,300,57dd2d6a4018d9000339ca43,585cce9311dc30000406bd74,***************************************************************************************************,6.0,0.0,2016-12-23 07:11:45,26_300,26
21691,224,57dd2d6a4018d9000339ca43,585c6a3011dc30000406bd57,********************************,4.0,0.0,2016-12-23 00:04:41,26_224,26
21692,83,57dd2d6a4018d9000339ca43,585c6a4f11dc30000406bd58,*************************************************************************************************************************************************************************************,4.0,0.0,2016-12-23 00:03:14,26_83,26
21693,172,57dd2d6a4018d9000339ca43,585c4769ac0fe00004b24d42,**********************************************************************************************************,4.0,0.0,2016-12-22 21:23:55,26_172,26
21694,144,57dd2d6a4018d9000339ca43,585c3c36ac0fe00004b24d3f,********************************,4.0,1.0,2016-12-22 20:48:43,26_144,26
21696,211,57dd2d6a4018d9000339ca43,585c332dac0fe00004b24d3b,************************************************************,4.0,0.0,2016-12-22 19:22:11,26_211,26
21697,246,57dd2d6a4018d9000339ca43,585c1cfeac0fe00004b24d27,****************************,5.0,0.0,2016-12-22 18:34:52,26_246,26
21698,92,57dd2d6a4018d9000339ca43,585c1b2bac0fe00004b24d25,*************************************************************************************,9.0,0.0,2016-12-22 18:26:59,26_92,26
21699,291,57dd2d6a4018d9000339ca43,585c1757ac0fe00004b24d20,*********************************************************************************************************************************,8.0,0.0,2016-12-22 18:09:00,26_291,26
21700,72,57dd2d6a4018d9000339ca43,585c103fac0fe00004b24d1b,**************************************************************************************************************************************************,8.0,0.0,2016-12-22 17:40:14,26_72,26
21702,114,57dd2d6a4018d9000339ca43,585c0e55ac0fe00004b24d12,****************************************************************************************************************************************************************************************************************************************************************************************,22.0,0.0,2016-12-22 17:29:01,26_114,26
21703,311,57dd2d6a4018d9000339ca43,585bac30ac0fe00004b24cce,**************************************************************************************************************************************************************************************************************************************************************************************************************************************************,18.0,2.0,2016-12-22 10:32:27,26_311,26
21708,131,57dd2d6a4018d9000339ca43,585ac4edda8c4a000470c54e,********************************************************************************,12.0,0.0,2016-12-21 18:06:56,26_131,26
21710,202,57dd2d6a4018d9000339ca43,585abad4da8c4a000470c541,************************************************************************,4.0,0.0,2016-12-21 17:24:04,26_202,26
21711,246,57dd2d6a4018d9000339ca43,585a4b78da8c4a000470c4f9,***********************************************************************************,3.0,0.0,2016-12-21 09:28:27,26_246,26
21712,172,57dd2d6a4018d9000339ca43,5859b36eda8c4a000470c4cf,********************************************************************************,6.0,0.0,2016-12-20 22:40:29,26_172,26
21713,316,57dd2d6a4018d9000339ca43,5859b1d3da8c4a000470c4cc,***************************,15.0,0.0,2016-12-20 22:39:02,26_316,26
21714,114,57dd2d6a4018d9000339ca43,58598565f830b00004e7a0c4,************************************************************,7.0,0.0,2016-12-20 19:23:52,26_114,26
21715,185,57dd2d6a4018d9000339ca43,58597daef830b00004e7a0bd,*********************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,13.0,0.0,2016-12-20 18:51:16,26_185,26
21718,72,57dd2d6a4018d9000339ca43,58596c74f830b00004e7a0a8,****************************************************************************************,7.0,0.0,2016-12-20 17:36:46,26_72,26
21719,72,57dd2d6a4018d9000339ca43,58596c74f830b00004e7a0a7,*********************************************************************************************************************************************************************************************************************************************,3.0,0.0,2016-12-20 17:33:13,26_72,26
21720,291,57dd2d6a4018d9000339ca43,58596079f830b00004e7a09d,****************************************************************************************************************************************************,7.0,0.0,2016-12-20 16:42:26,26_291,26
21721,62,57dd2d6a4018d9000339ca43,585950e3f830b00004e7a092,*************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,11.0,0.0,2016-12-20 15:40:15,26_62,26
21722,286,57dd2d6a4018d9000339ca43,58594918f830b00004e7a08a,******************************************************************************************************************************,15.0,0.0,2016-12-20 15:05:18,26_286,26
21723,286,57dd2d6a4018d9000339ca43,58594918f830b00004e7a089,******************************************************************************************************************************************************************************************,3.0,0.0,2016-12-20 15:05:16,26_286,26
21724,139,57dd2d6a4018d9000339ca43,58593a9cf830b00004e7a07b,**********************************************************************************************************************************************************************************************************************************************,13.0,11.0,2016-12-20 14:00:11,26_139,26
21725,211,57dd2d6a4018d9000339ca43,585932e1f830b00004e7a075,******************************************************************************,11.0,0.0,2016-12-20 13:30:44,26_211,26
21728,124,57dd2d6a4018d9000339ca43,5856f7e10270cc0004666bab,*****************************************,7.0,0.0,2016-12-18 20:54:53,26_124,26
21729,92,57dd2d6a4018d9000339ca43,5856f51effc7810004366563,********************************************************************************************************************************,10.0,0.0,2016-12-18 20:42:46,26_92,26
21730,131,57dd2d6a4018d9000339ca43,5856eca1ffc7810004366562,*******************************************************************************************************,8.0,0.0,2016-12-18 20:06:54,26_131,26
21731,291,57dd2d6a4018d9000339ca43,5856d3c7ffc781000436654d,*******************************************************************************************************************************,13.0,0.0,2016-12-18 18:18:30,26_291,26
21732,114,57dd2d6a4018d9000339ca43,5856d49bffc781000436654e,*****************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,26.0,5.0,2016-12-18 18:16:44,26_114,26
21733,224,57dd2d6a4018d9000339ca43,58568f2cffc781000436653a,*****************************************************************************************,8.0,0.0,2016-12-18 13:27:36,26_224,26
21735,161,57dd2d6a4018d9000339ca43,5855e527ffc781000436651e,****************************************************************************************************************************,10.0,0.0,2016-12-18 01:22:43,26_161,26
21739,188,57dd2d6a4018d9000339ca43,58559618fb14780004332660,*************************************************************************************************************************************,12.0,0.0,2016-12-17 19:39:06,26_188,26
21740,92,57dd2d6a4018d9000339ca43,58558453fb1478000433265c,*****************************************************************************************************************,10.0,0.0,2016-12-17 18:29:18,26_92,26
21744,210,57dd2d6a4018d9000339ca43,585425f6f9ca6e0004b38903,**************************************************************************************************************************************,17.0,0.0,2016-12-16 17:33:51,26_210,26
21746,92,57dd2d6a4018d9000339ca43,58540d60f9ca6e0004b388f0,******************************************************************,2.0,0.0,2016-12-16 15:49:48,26_92,26
21747,291,57dd2d6a4018d9000339ca43,5853f2a1f9ca6e0004b388db,************************************************************************************,13.0,0.0,2016-12-16 13:54:58,26_291,26
21749,299,57dd2d6a4018d9000339ca43,58539d06f9ca6e0004b38893,*********************************************************************************************************************************************************************************************************************************************************************************,8.0,29.0,2016-12-16 07:36:39,26_299,26
21751,172,57dd2d6a4018d9000339ca43,58531392f9ca6e0004b3885c,**************,0.0,0.0,2016-12-15 22:04:47,26_172,26
21752,80,57dd2d6a4018d9000339ca43,5852f9c0f9ca6e0004b38851,*****************************************************************************************************************************,17.0,0.0,2016-12-15 20:13:52,26_80,26
21753,291,57dd2d6a4018d9000339ca43,5852f68df9ca6e0004b3884c,****************************************************************************************************************************************,17.0,0.0,2016-12-15 19:58:42,26_291,26
21754,201,57dd2d6a4018d9000339ca43,5852d6cbc8a2da000497c3ba,*******************************************************************************,13.0,0.0,2016-12-15 17:44:54,26_201,26
21757,311,57dd2d6a4018d9000339ca43,58526deec8a2da000497c36a,****************************************************************************************,15.0,0.0,2016-12-15 10:17:15,26_311,26
21758,172,57dd2d6a4018d9000339ca43,5851bafcc8a2da000497c30f,************************************************,10.0,0.0,2016-12-14 21:33:41,26_172,26
21759,144,57dd2d6a4018d9000339ca43,5851ab20c8a2da000497c303,***********************************************,21.0,0.0,2016-12-14 20:26:28,26_144,26
21761,246,57dd2d6a4018d9000339ca43,5851986bb248430004538f73,*********************************************************************************,8.0,0.0,2016-12-14 19:05:37,26_246,26
21762,92,57dd2d6a4018d9000339ca43,5851863fb248430004538f5f,***************************************************************************************,10.0,0.0,2016-12-14 17:48:38,26_92,26
21763,311,57dd2d6a4018d9000339ca43,585101e9b248430004538f0a,***********************************************************************************************,14.0,0.0,2016-12-14 08:24:37,26_311,26
21764,106,57dd2d6a4018d9000339ca43,5850f972b248430004538efb,******************************************************************************************************************************************************************************************,5.0,0.0,2016-12-14 07:45:38,26_106,26
21767,114,57dd2d6a4018d9000339ca43,584fe5dc0b45f50004cb1c2f,*************************************************************************************************************************************************************************************************************************************************************************************,9.0,0.0,2016-12-13 12:00:30,26_114,26
21768,300,57dd2d6a4018d9000339ca43,584fdfa50b45f50004cb1c29,***************************************************************************************************************************************************************************************************************************************************************************************************************************,15.0,0.0,2016-12-13 11:41:39,26_300,26
21769,293,57dd2d6a4018d9000339ca43,584fdd830b45f50004cb1c27,****************************************************************************************************,8.0,0.0,2016-12-13 11:36:44,26_293,26
21771,144,57dd2d6a4018d9000339ca43,584f117af6fc9f0004f2b978,*********************************************,6.0,0.0,2016-12-12 21:06:26,26_144,26
21773,246,57dd2d6a4018d9000339ca43,584ee9f7f6fc9f0004f2b952,***********************************************************************************************************************************************************************************************,7.0,0.0,2016-12-12 18:15:46,26_246,26
21774,202,57dd2d6a4018d9000339ca43,584e5db1f6fc9f0004f2b8a9,***********************************************************************************************************,7.0,11.0,2016-12-12 08:19:31,26_202,26
21775,139,57dd2d6a4018d9000339ca43,584daf91d7ebc500042cdafa,****************************************************************************************,0.0,7.0,2016-12-11 19:55:03,26_139,26
21776,114,57dd2d6a4018d9000339ca43,584d7bbbd7ebc500042cdaf1,*****************************************************************************************************************,18.0,0.0,2016-12-11 16:13:37,26_114,26
21777,58,57dd2d6a4018d9000339ca43,584d3923d7ebc500042cdae4,***************************************************************************************************************************************************************************************************************************************************************************************,20.0,0.0,2016-12-11 11:27:56,26_58,26
21778,172,57dd2d6a4018d9000339ca43,584c77187e74e7000471eba0,*********************************************************************************************,9.0,0.0,2016-12-10 21:41:57,26_172,26
21779,144,57dd2d6a4018d9000339ca43,584c61e77e74e7000471eb9d,**************************,0.0,0.0,2016-12-10 20:13:06,26_144,26
21780,246,57dd2d6a4018d9000339ca43,584c49ff7e74e7000471eb99,***************************************************************************************************************************************************************************************************************************************************************************************************,19.0,1.0,2016-12-10 18:25:18,26_246,26
21783,172,57dd2d6a4018d9000339ca43,584b27333c13f70004693042,****************************************************************************************************************,14.0,0.0,2016-12-09 21:48:09,26_172,26
21784,185,57dd2d6a4018d9000339ca43,584b00ec3c13f70004693038,************************************************************************************************************************************************************************************************************************************,22.0,0.0,2016-12-09 19:05:14,26_185,26
21785,286,57dd2d6a4018d9000339ca43,584b009f3c13f70004693037,**********************************************************************************************************************************************************************************************************************************************,11.0,9.0,2016-12-09 19:01:50,26_286,26
21786,201,57dd2d6a4018d9000339ca43,584a8de23c13f70004692ff6,************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,19.0,1.0,2016-12-09 10:47:36,26_201,26
21787,45,57dd2d6a4018d9000339ca43,584a5b5a3c13f70004692fd9,*******************************************************************************************************************************,20.0,0.0,2016-12-09 07:20:17,26_45,26
21790,92,57dd2d6a4018d9000339ca43,5849cfc251ff36000466e2dc,*************************************************************,11.0,0.0,2016-12-08 21:24:37,26_92,26
21793,202,57dd2d6a4018d9000339ca43,5849a398b184ed0004052c26,*********************************************************************************************************************************************************************************************,23.0,0.0,2016-12-08 18:15:55,26_202,26
21795,80,57dd2d6a4018d9000339ca43,584977c1b184ed0004052c12,*************************,3.0,9.0,2016-12-08 15:09:41,26_80,26
21796,291,57dd2d6a4018d9000339ca43,58486a2bf77d9e00047003ff,**************************************************************************************************,7.0,0.0,2016-12-07 19:57:03,26_291,26
21799,300,57dd2d6a4018d9000339ca43,5845f140f1b75a000477c865,********************,1.0,0.0,2016-12-05 22:58:56,26_300,26
21800,114,57dd2d6a4018d9000339ca43,5845ab1bf1b75a000477c849,*******************************************************,8.0,7.0,2016-12-05 17:59:19,26_114,26
21801,210,57dd2d6a4018d9000339ca43,58459748f1b75a000477c83b,***************************************************************************************************************************************************************************************************************************************************************************************************,22.0,0.0,2016-12-05 16:30:14,26_210,26
21802,57,57dd2d6a4018d9000339ca43,58455658f1b75a000477c812,***********************************************************************,5.0,0.0,2016-12-05 11:57:38,26_57,26
21804,202,57dd2d6a4018d9000339ca43,5844138397d305000430c350,*********************************************************,24.0,0.0,2016-12-04 13:00:29,26_202,26
21806,62,57dd2d6a4018d9000339ca43,5843e71e97d305000430c349,*****************************************************************************************************************************************************************************************************************************,19.0,0.0,2016-12-04 09:48:11,26_62,26
21807,58,57dd2d6a4018d9000339ca43,5843c7fb97d305000430c33f,************************************,32.0,0.0,2016-12-04 07:37:42,26_58,26
21808,144,57dd2d6a4018d9000339ca43,584327834aa98d0004eb5415,**************************************,1.0,0.0,2016-12-03 20:13:03,26_144,26
21809,291,57dd2d6a4018d9000339ca43,5842ffec4aa98d0004eb540d,**************************************************************************************************************,6.0,0.0,2016-12-03 17:23:00,26_291,26
21810,57,57dd2d6a4018d9000339ca43,5842a3414aa98d0004eb53f2,***************************************************************************************************,8.0,0.0,2016-12-03 10:48:23,26_57,26
21812,92,57dd2d6a4018d9000339ca43,5841efc60176d500049f9431,******************************************************************************,9.0,1.0,2016-12-02 22:03:13,26_92,26
21813,144,57dd2d6a4018d9000339ca43,5841b9a00176d500049f941e,*********************************************,0.0,0.0,2016-12-02 18:12:19,26_144,26
21814,246,57dd2d6a4018d9000339ca43,5841b9200176d500049f941d,****************************************************************************************************************************************************************************************************************************************************************,17.0,0.0,2016-12-02 18:06:36,26_246,26
21815,131,57dd2d6a4018d9000339ca43,5841adbf0176d500049f940f,***************************************************************************************,1.0,0.0,2016-12-02 17:21:29,26_131,26
21816,202,57dd2d6a4018d9000339ca43,58418d700176d500049f93f7,***********************************************,12.0,0.0,2016-12-02 15:03:44,26_202,26
21818,300,57dd2d6a4018d9000339ca43,5840b0f70176d500049f935f,********************************************************************************************************************************************************************************************************************************************************************************************************************************************************,11.0,0.0,2016-12-01 23:09:05,26_300,26
21819,144,57dd2d6a4018d9000339ca43,584094a8aa302f00040a521c,***************************************************************************************************************************,8.0,0.0,2016-12-01 21:20:30,26_144,26
21820,80,57dd2d6a4018d9000339ca43,58408f34aa302f00040a5219,*********************,0.0,0.0,2016-12-01 20:59:20,26_80,26
21821,45,57dd2d6a4018d9000339ca43,58407220edddfa000478321f,**********************************************************************************************************,20.0,0.0,2016-12-01 18:54:32,26_45,26
21822,246,57dd2d6a4018d9000339ca43,58406532edddfa0004783213,*************************************************************************************************************************************************************************************,23.0,0.0,2016-12-01 17:56:52,26_246,26
21823,114,57dd2d6a4018d9000339ca43,58405fe8edddfa000478320c,***************************************************************************************************************************************************************************,17.0,0.0,2016-12-01 17:35:38,26_114,26
21824,82,57dd2d6a4018d9000339ca43,58405eacedddfa0004783207,*************************************,3.0,0.0,2016-12-01 17:30:56,26_82,26
21825,291,57dd2d6a4018d9000339ca43,58404fb1edddfa00047831fa,********************************************************************************************************,9.0,0.0,2016-12-01 16:26:19,26_291,26
21826,300,57dd2d6a4018d9000339ca43,583f52b979244000040dd4ab,**************************************************************************,2.0,0.0,2016-11-30 22:25:05,26_300,26
21827,246,57dd2d6a4018d9000339ca43,583f171f79244000040dd48e,*************************************************************************************************************************************************************************************************************************************************************,4.0,0.0,2016-11-30 18:11:16,26_246,26
21828,202,57dd2d6a4018d9000339ca43,583ea0d33fd34b0004f446ce,************************************************************************************************************************,19.0,0.0,2016-11-30 09:49:15,26_202,26
21829,83,57dd2d6a4018d9000339ca43,583e8c233fd34b0004f446b7,**********************************************************,14.0,0.0,2016-11-30 08:21:17,26_83,26
21830,202,57dd2d6a4018d9000339ca43,583db7437167c100045f74a5,***********************************,12.0,0.0,2016-11-29 17:13:22,26_202,26
21831,232,57dd2d6a4018d9000339ca43,583cbd3c7167c100045f73f6,****************************************************************************************************************************************************************************************************************************************************,24.0,0.0,2016-11-28 22:23:20,26_232,26
21833,114,57dd2d6a4018d9000339ca43,583b4a870856c50004ae5774,**********************,10.0,1.0,2016-11-27 21:04:50,26_114,26
21836,210,57dd2d6a4018d9000339ca43,583aef0b21094900044f1ee5,************************************************************************************************************,22.0,0.0,2016-11-27 14:33:08,26_210,26
21837,246,57dd2d6a4018d9000339ca43,583ae99c21094900044f1ee4,*************************,14.0,0.0,2016-11-27 14:11:11,26_246,26
21838,169,57dd2d6a4018d9000339ca43,583acf1221094900044f1ede,***********************************,16.0,0.0,2016-11-27 12:18:09,26_169,26
21840,45,57dd2d6a4018d9000339ca43,583abbad21094900044f1ed8,**********************************************************************************************************************************************************************,26.0,0.0,2016-11-27 10:54:35,26_45,26
21843,80,57dd2d6a4018d9000339ca43,5839efc721094900044f1ecb,*********************,7.0,0.0,2016-11-26 20:25:35,26_80,26
21845,291,57dd2d6a4018d9000339ca43,5839b95cc01b8d00042beee0,****************************************************************************************************************************************,9.0,0.0,2016-11-26 16:29:26,26_291,26
21846,201,57dd2d6a4018d9000339ca43,5839825ec01b8d00042beed3,*********************************************************************************,5.0,1.0,2016-11-26 12:38:03,26_201,26
21847,246,57dd2d6a4018d9000339ca43,5838be46c01b8d00042beeb4,***********************************************,6.0,0.0,2016-11-25 22:41:02,26_246,26
21849,185,57dd2d6a4018d9000339ca43,583883e8c01b8d00042bee9d,********************************,2.0,0.0,2016-11-25 18:32:21,26_185,26
21850,72,57dd2d6a4018d9000339ca43,583878ec8e84e80004db64d1,********,0.0,0.0,2016-11-25 17:46:13,26_72,26
21852,45,57dd2d6a4018d9000339ca43,5837c7e18e84e80004db644f,************************************************************************************************************************************************************************************************,22.0,0.0,2016-11-25 05:09:47,26_45,26
21853,246,57dd2d6a4018d9000339ca43,58374d0c1c225d0004f6145e,******************************,14.0,0.0,2016-11-24 20:26:24,26_246,26
21854,144,57dd2d6a4018d9000339ca43,58374a708d0b080004eb22b3,*********************************************************************************************************************************************************************************************************,5.0,0.0,2016-11-24 20:12:56,26_144,26
21855,185,57dd2d6a4018d9000339ca43,583734818d0b080004eb22a4,*****************************************************,5.0,0.0,2016-11-24 18:41:00,26_185,26
21857,3,57dd2d6a4018d9000339ca43,583729478d0b080004eb229d,***************************************************************************************************************************************************************************************************************************************************************************,20.0,0.0,2016-11-24 17:51:55,26_3,26
21858,286,57dd2d6a4018d9000339ca43,5836d4498d0b080004eb2253,***********************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,16.0,0.0,2016-11-24 11:44:25,26_286,26
21859,92,57dd2d6a4018d9000339ca43,58361699f290a20004c15473,*********************************************************************************************,3.0,0.0,2016-11-23 22:21:03,26_92,26
21861,29,57dd2d6a4018d9000339ca43,58360cf2f290a20004c1546d,*********************************************************************************************************************************************************************************************************************************,21.0,0.0,2016-11-23 21:37:08,26_29,26
21862,144,57dd2d6a4018d9000339ca43,5835f7d5b3391b000445cd43,***********************************************,21.0,0.0,2016-11-23 20:10:20,26_144,26
21865,286,57dd2d6a4018d9000339ca43,5835b90fb3391b000445cd0d,*************************************************************************************************************************************************************************************************************************,32.0,0.0,2016-11-23 15:41:31,26_286,26
21866,218,57dd2d6a4018d9000339ca43,5834a324999ea100049a6245,***************************************************************************************************************************************************************************************************************************,15.0,0.0,2016-11-22 19:53:53,26_218,26
21867,246,57dd2d6a4018d9000339ca43,58348fb27bfced000435e0bf,****************************************************,6.0,0.0,2016-11-22 18:32:51,26_246,26
21868,45,57dd2d6a4018d9000339ca43,583487067bfced000435e0b8,*************************************,4.0,0.0,2016-11-22 17:57:01,26_45,26
21869,201,57dd2d6a4018d9000339ca43,583481177bfced000435e0aa,****************************************************,9.0,0.0,2016-11-22 17:31:09,26_201,26
21871,300,57dd2d6a4018d9000339ca43,58337e647bfced000435e029,*********************************,7.0,1.0,2016-11-21 23:03:15,26_300,26
21873,201,57dd2d6a4018d9000339ca43,58333615eafa8e0004becaea,**************************************************************************************************************************************,7.0,0.0,2016-11-21 17:56:17,26_201,26
21874,246,57dd2d6a4018d9000339ca43,58331faceafa8e0004becace,******************************************************************************************************,7.0,0.0,2016-11-21 16:21:00,26_246,26
21875,80,57dd2d6a4018d9000339ca43,58331044eafa8e0004becabd,********************************************************************************************************************************************************************************************,11.0,0.0,2016-11-21 15:15:55,26_80,26
21876,246,57dd2d6a4018d9000339ca43,5830c1022467a500042925a5,*****************************************************************************************************,3.0,0.0,2016-11-19 21:15:33,26_246,26
21877,291,57dd2d6a4018d9000339ca43,583097832467a5000429259f,**************************************************************************************************************************************************************************,10.0,0.0,2016-11-19 18:15:31,26_291,26
21879,224,57dd2d6a4018d9000339ca43,583075a1c79a6b000474fe57,*******************************************************************************************,33.0,0.0,2016-11-19 15:53:29,26_224,26
21880,161,57dd2d6a4018d9000339ca43,58301e8dc79a6b000474fe38,*******************************************************************************************************,10.0,0.0,2016-11-19 09:41:43,26_161,26
21881,92,57dd2d6a4018d9000339ca43,582f71a0c79a6b000474fe1a,**********************************************************************,15.0,0.0,2016-11-18 21:24:06,26_92,26
21883,299,57dd2d6a4018d9000339ca43,582f1613c7ed0b00046e0d12,*******************************************************************,8.0,0.0,2016-11-18 14:53:38,26_299,26
21884,45,57dd2d6a4018d9000339ca43,582f0c9dc7ed0b00046e0d0a,*****************************************************,15.0,0.0,2016-11-18 14:13:26,26_45,26
21885,19,57dd2d6a4018d9000339ca43,582ec496c7ed0b00046e0cd2,************************************************************,17.0,0.0,2016-11-18 09:06:04,26_19,26
21886,161,57dd2d6a4018d9000339ca43,582eb88fc7ed0b00046e0cc7,***********************************************************,15.0,0.0,2016-11-18 08:14:20,26_161,26
21887,118,57dd2d6a4018d9000339ca43,582e4538711de1000488b2a1,****************************************,20.0,0.0,2016-11-18 00:02:58,26_118,26
21889,80,57dd2d6a4018d9000339ca43,582e3e6f711de1000488b29f,**********************************************************************************************,11.0,0.0,2016-11-17 23:33:20,26_80,26
